ts_utc,event,asset,side,bar_dt,price,entry,risk,stop,net_r,days_held,reason
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-05-24 21:00:00,78.00102,78.00102,2.207282,75.793738,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-05-27 05:00:00,75.45211,78.00102,2.207282359809202,75.92500561891876,-1.2113,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-05-27 09:00:00,74.46077,74.46077,3.131429,77.592199,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-05-28 13:00:00,75.75877,74.46077,3.131429356233463,75.37383022187068,-0.4478,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-06-01 13:00:00,74.97152,74.97152,2.367859,77.339379,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-06-11 17:00:00,67.34548,74.97152,2.3678588858579266,66.91744615527412,3.1193,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-06-12 21:00:00,68.0512,68.0512,4.052018,63.999182,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-06-17 17:00:00,67.94603,68.0512,4.052018061275525,68.84450609947548,-0.0595,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-06-18 09:00:00,66.49308,66.49308,3.72083,70.21391,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-06-21 21:00:00,66.15821,66.49308,3.720830394672566,65.30915187363571,0.0578,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-06-22 09:00:00,66.20191,66.20191,2.387479,63.814431,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-06-23 01:00:00,62.63017,66.20191,2.3874791152881496,63.81443088471185,-1.5293,0,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-06-23 05:00:00,62.01725,62.01725,2.984919,65.002169,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-06-28 01:00:00,58.91186,62.01725,2.984919030673015,58.81542588102245,0.9988,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-06-29 21:00:00,57.34151,57.34151,2.323667,59.665177,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-07-01 13:00:00,60.12414,57.34151,2.3236673859658814,59.66517738596588,-1.2321,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-07-02 05:00:00,60.20458,60.20458,3.287837,56.916743,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-07-07 01:00:00,60.83656,60.20458,3.287836887790399,61.467277465773115,0.1556,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-07-07 17:00:00,59.98544,59.98544,2.310701,62.296141,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-07-11 21:00:00,59.74726,59.98544,2.310701305960637,59.665386699141834,0.0512,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-07-12 21:00:00,59.11362,59.11362,1.477841,60.59146,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-07-19 21:00:00,56.39761,59.11362,1.4778405000000001,56.21856317060137,1.7338,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-07-20 01:00:00,56.88468,56.88468,1.445813,55.438867,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-07-23 09:00:00,57.75692,56.88468,1.4458130399573021,57.97173836298738,0.5325,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-07-26 21:00:00,59.65133,59.65133,1.491283,58.160047,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-07-27 21:00:00,57.96397,59.65133,1.4912832500000002,58.21797808440393,-1.1875,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-07-28 01:00:00,57.22091,57.22091,1.715746,58.936656,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-07-30 17:00:00,59.00626,57.22091,1.7157463674489843,58.89652580608013,-1.0939,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-08-04 01:00:00,58.98442,58.98442,1.731458,57.252962,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-08-09 21:00:00,63.39766,58.98442,1.7314575153316443,63.52549024726639,2.4739,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-08-10 13:00:00,64.91058,64.91058,1.698578,63.212002,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-08-13 21:00:00,64.13624,64.91058,1.6985784677733227,64.24473119625225,-0.5247,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-08-14 01:00:00,63.98511,63.98511,2.521122,66.506232,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-08-16 21:00:00,65.46147,63.98511,2.521121972421686,65.01558536335456,-0.6262,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-08-17 05:00:00,65.52421,65.52421,1.638105,63.886105,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-08-18 13:00:00,63.84816,65.52421,1.63810525,64.8336355272803,-1.0792,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-08-18 17:00:00,63.33845,63.33845,2.066968,65.405418,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-08-19 13:00:00,65.83055,63.33845,2.066968119063368,64.93541312306995,-1.2425,0,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-08-19 17:00:00,67.01816,67.01816,2.661192,64.356968,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-08-25 01:00:00,67.81208,67.01816,2.6611921857559535,68.65543675747689,0.2429,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-08-27 13:00:00,69.53497,69.53497,2.709484,66.825486,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-08-28 13:00:00,67.03769,69.53497,2.709484399470239,67.84102077915358,-0.9576,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-08-28 17:00:00,66.39243,66.39243,3.670899,70.063329,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-09-03 01:00:00,66.19127,66.39243,3.670898511852267,66.04499514732633,0.015,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-09-03 13:00:00,67.02108,67.02108,2.526464,64.494616,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-09-07 01:00:00,65.74764,67.02108,2.5264641925965057,65.83509104310782,-0.5518,3,trail_stop
2026-09-08T01:23:10.870975Z,entry,XAGUSD,long,2026-09-07 21:00:00,66.64139,66.64139,1.666035,64.975355,,0,donchian_breakout
